,0
932,29-12-2023 13:55:00
933,29-12-2023 14:00:00
934,29-12-2023 14:05:00
935,29-12-2023 14:10:00
936,29-12-2023 14:15:00
937,29-12-2023 14:20:00
938,29-12-2023 14:25:00
939,29-12-2023 14:30:00
940,29-12-2023 14:35:00
941,29-12-2023 14:40:00
942,29-12-2023 14:45:00
943,29-12-2023 14:50:00
944,29-12-2023 14:55:00
945,29-12-2023 15:00:00
946,29-12-2023 15:05:00
947,29-12-2023 15:10:00
948,29-12-2023 15:15:00
949,29-12-2023 15:20:00
950,29-12-2023 15:25:00
951,01-01-2024 09:15:00
952,01-01-2024 09:20:00
953,01-01-2024 09:25:00
954,01-01-2024 09:30:00
955,01-01-2024 09:35:00
956,01-01-2024 09:40:00
957,01-01-2024 09:45:00
958,01-01-2024 09:50:00
959,01-01-2024 09:55:00
960,01-01-2024 10:00:00
961,01-01-2024 10:05:00
962,01-01-2024 10:10:00
963,01-01-2024 10:15:00
964,01-01-2024 10:20:00
965,01-01-2024 10:25:00
966,01-01-2024 10:30:00
967,01-01-2024 10:35:00
968,01-01-2024 10:40:00
969,01-01-2024 10:45:00
970,01-01-2024 10:50:00
971,01-01-2024 10:55:00
972,01-01-2024 11:00:00
973,01-01-2024 11:05:00
974,01-01-2024 11:10:00
975,01-01-2024 11:15:00
976,01-01-2024 11:20:00
977,01-01-2024 11:25:00
978,01-01-2024 11:30:00
979,01-01-2024 11:35:00
980,01-01-2024 11:40:00
981,01-01-2024 11:45:00
982,01-01-2024 11:50:00
983,01-01-2024 11:55:00
984,01-01-2024 12:00:00
985,01-01-2024 12:05:00
986,01-01-2024 12:10:00
987,01-01-2024 12:15:00
988,01-01-2024 12:20:00
989,01-01-2024 12:25:00
990,01-01-2024 12:30:00
991,01-01-2024 12:35:00
992,01-01-2024 12:40:00
993,01-01-2024 12:45:00
994,01-01-2024 12:50:00
995,01-01-2024 12:55:00
996,01-01-2024 13:00:00
997,01-01-2024 13:05:00
998,01-01-2024 13:10:00
999,01-01-2024 13:15:00
1000,01-01-2024 13:20:00
1001,01-01-2024 13:25:00
1002,01-01-2024 13:30:00
1003,01-01-2024 13:35:00
1004,01-01-2024 13:40:00
1005,01-01-2024 13:45:00
1006,01-01-2024 13:50:00
1007,01-01-2024 13:55:00
1008,01-01-2024 14:00:00
1009,01-01-2024 14:05:00
1010,01-01-2024 14:10:00
1011,01-01-2024 14:15:00
1012,01-01-2024 14:20:00
1013,01-01-2024 14:25:00
1014,01-01-2024 14:30:00
1015,01-01-2024 14:35:00
1016,01-01-2024 14:40:00
1017,01-01-2024 14:45:00
1018,01-01-2024 14:50:00
1019,01-01-2024 14:55:00
1020,01-01-2024 15:00:00
1021,01-01-2024 15:05:00
1022,01-01-2024 15:10:00
1023,01-01-2024 15:15:00
1024,01-01-2024 15:20:00
1025,01-01-2024 15:25:00
1026,02-01-2024 09:15:00
1027,02-01-2024 09:20:00
1028,02-01-2024 09:25:00
1029,02-01-2024 09:30:00
1030,02-01-2024 09:35:00
1031,02-01-2024 09:40:00
1032,02-01-2024 09:45:00
1033,02-01-2024 09:50:00
1034,02-01-2024 09:55:00
1035,02-01-2024 10:00:00
1036,02-01-2024 10:05:00
1037,02-01-2024 10:10:00
1038,02-01-2024 10:15:00
1039,02-01-2024 10:20:00
1040,02-01-2024 10:25:00
1041,02-01-2024 10:30:00
1042,02-01-2024 10:35:00
1043,02-01-2024 10:40:00
1044,02-01-2024 10:45:00
1045,02-01-2024 10:50:00
1046,02-01-2024 10:55:00
1047,02-01-2024 11:00:00
1048,02-01-2024 11:05:00
1049,02-01-2024 11:10:00
1050,02-01-2024 11:15:00
1051,02-01-2024 11:20:00
1052,02-01-2024 11:25:00
1053,02-01-2024 11:30:00
1054,02-01-2024 11:35:00
1055,02-01-2024 11:40:00
1056,02-01-2024 11:45:00
1057,02-01-2024 11:50:00
1058,02-01-2024 11:55:00
1059,02-01-2024 12:00:00
1060,02-01-2024 12:05:00
1061,02-01-2024 12:10:00
1062,02-01-2024 12:15:00
1063,02-01-2024 12:20:00
1064,02-01-2024 12:25:00
1065,02-01-2024 12:30:00
1066,02-01-2024 12:35:00
1067,02-01-2024 12:40:00
1068,02-01-2024 12:45:00
1069,02-01-2024 12:50:00
1070,02-01-2024 12:55:00
1071,02-01-2024 13:00:00
1072,02-01-2024 13:05:00
1073,02-01-2024 13:10:00
1074,02-01-2024 13:15:00
1075,02-01-2024 13:20:00
1076,02-01-2024 13:25:00
1077,02-01-2024 13:30:00
1078,02-01-2024 13:35:00
1079,02-01-2024 13:40:00
1080,02-01-2024 13:45:00
1081,02-01-2024 13:50:00
1082,02-01-2024 13:55:00
1083,02-01-2024 14:00:00
1084,02-01-2024 14:05:00
1085,02-01-2024 14:10:00
1086,02-01-2024 14:15:00
1087,02-01-2024 14:20:00
1088,02-01-2024 14:25:00
1089,02-01-2024 14:30:00
1090,02-01-2024 14:35:00
1091,02-01-2024 14:40:00
1092,02-01-2024 14:45:00
1093,02-01-2024 14:50:00
1094,02-01-2024 14:55:00
1095,02-01-2024 15:00:00
1096,02-01-2024 15:05:00
1097,02-01-2024 15:10:00
1098,02-01-2024 15:15:00
1099,02-01-2024 15:20:00
1100,02-01-2024 15:25:00
1101,03-01-2024 09:15:00
1102,03-01-2024 09:20:00
1103,03-01-2024 09:25:00
1104,03-01-2024 09:30:00
1105,03-01-2024 09:35:00
1106,03-01-2024 09:40:00
1107,03-01-2024 09:45:00
1108,03-01-2024 09:50:00
1109,03-01-2024 09:55:00
1110,03-01-2024 10:00:00
1111,03-01-2024 10:05:00
1112,03-01-2024 10:10:00
1113,03-01-2024 10:15:00
1114,03-01-2024 10:20:00
1115,03-01-2024 10:25:00
1116,03-01-2024 10:30:00
1117,03-01-2024 10:35:00
1118,03-01-2024 10:40:00
1119,03-01-2024 10:45:00
1120,03-01-2024 10:50:00
1121,03-01-2024 10:55:00
1122,03-01-2024 11:00:00
1123,03-01-2024 11:05:00
1124,03-01-2024 11:10:00
1125,03-01-2024 11:15:00
1126,03-01-2024 11:20:00
1127,03-01-2024 11:25:00
1128,03-01-2024 11:30:00
1129,03-01-2024 11:35:00
1130,03-01-2024 11:40:00
1131,03-01-2024 11:45:00
1132,03-01-2024 11:50:00
1133,03-01-2024 11:55:00
1134,03-01-2024 12:00:00
1135,03-01-2024 12:05:00
1136,03-01-2024 12:10:00
1137,03-01-2024 12:15:00
1138,03-01-2024 12:20:00
1139,03-01-2024 12:25:00
1140,03-01-2024 12:30:00
1141,03-01-2024 12:35:00
1142,03-01-2024 12:40:00
1143,03-01-2024 12:45:00
1144,03-01-2024 12:50:00
1145,03-01-2024 12:55:00
1146,03-01-2024 13:00:00
1147,03-01-2024 13:05:00
1148,03-01-2024 13:10:00
1149,03-01-2024 13:15:00
1150,03-01-2024 13:20:00
1151,03-01-2024 13:25:00
1152,03-01-2024 13:30:00
1153,03-01-2024 13:35:00
1154,03-01-2024 13:40:00
1155,03-01-2024 13:45:00
1156,03-01-2024 13:50:00
1157,03-01-2024 13:55:00
1158,03-01-2024 14:00:00
1159,03-01-2024 14:05:00
1160,03-01-2024 14:10:00
1161,03-01-2024 14:15:00
1162,03-01-2024 14:20:00
1163,03-01-2024 14:25:00
1164,03-01-2024 14:30:00
1165,03-01-2024 14:35:00
1166,03-01-2024 14:40:00
1167,03-01-2024 14:45:00
1168,03-01-2024 14:50:00
1169,03-01-2024 14:55:00
1170,03-01-2024 15:00:00
1171,03-01-2024 15:05:00
1172,03-01-2024 15:10:00
1173,03-01-2024 15:15:00
1174,03-01-2024 15:20:00
1175,03-01-2024 15:25:00
1176,04-01-2024 09:15:00
1177,04-01-2024 09:20:00
1178,04-01-2024 09:25:00
1179,04-01-2024 09:30:00
1180,04-01-2024 09:35:00
1181,04-01-2024 09:40:00
1182,04-01-2024 09:45:00
1183,04-01-2024 09:50:00
1184,04-01-2024 09:55:00
1185,04-01-2024 10:00:00
1186,04-01-2024 10:05:00
1187,04-01-2024 10:10:00
1188,04-01-2024 10:15:00
1189,04-01-2024 10:20:00
1190,04-01-2024 10:25:00
1191,04-01-2024 10:30:00
1192,04-01-2024 10:35:00
1193,04-01-2024 10:40:00
1194,04-01-2024 10:45:00
1195,04-01-2024 10:50:00
1196,04-01-2024 10:55:00
1197,04-01-2024 11:00:00
1198,04-01-2024 11:05:00
1199,04-01-2024 11:10:00
1200,04-01-2024 11:15:00
1201,04-01-2024 11:20:00
1202,04-01-2024 11:25:00
1203,04-01-2024 11:30:00
1204,04-01-2024 11:35:00
1205,04-01-2024 11:40:00
1206,04-01-2024 11:45:00
1207,04-01-2024 11:50:00
1208,04-01-2024 11:55:00
1209,04-01-2024 12:00:00
1210,04-01-2024 12:05:00
1211,04-01-2024 12:10:00
1212,04-01-2024 12:15:00
1213,04-01-2024 12:20:00
1214,04-01-2024 12:25:00
1215,04-01-2024 12:30:00
1216,04-01-2024 12:35:00
1217,04-01-2024 12:40:00
1218,04-01-2024 12:45:00
1219,04-01-2024 12:50:00
1220,04-01-2024 12:55:00
1221,04-01-2024 13:00:00
1222,04-01-2024 13:05:00
1223,04-01-2024 13:10:00
1224,04-01-2024 13:15:00
1225,04-01-2024 13:20:00
1226,04-01-2024 13:25:00
1227,04-01-2024 13:30:00
1228,04-01-2024 13:35:00
1229,04-01-2024 13:40:00
1230,04-01-2024 13:45:00
1231,04-01-2024 13:50:00
1232,04-01-2024 13:55:00
1233,04-01-2024 14:00:00
1234,04-01-2024 14:05:00
1235,04-01-2024 14:10:00
1236,04-01-2024 14:15:00
1237,04-01-2024 14:20:00
1238,04-01-2024 14:25:00
1239,04-01-2024 14:30:00
1240,04-01-2024 14:35:00
1241,04-01-2024 14:40:00
1242,04-01-2024 14:45:00
1243,04-01-2024 14:50:00
1244,04-01-2024 14:55:00
1245,04-01-2024 15:00:00
1246,04-01-2024 15:05:00
1247,04-01-2024 15:10:00
1248,04-01-2024 15:15:00
1249,04-01-2024 15:20:00
1250,04-01-2024 15:25:00
1251,05-01-2024 09:15:00
1252,05-01-2024 09:20:00
1253,05-01-2024 09:25:00
1254,05-01-2024 09:30:00
1255,05-01-2024 09:35:00
1256,05-01-2024 09:40:00
1257,05-01-2024 09:45:00
1258,05-01-2024 09:50:00
1259,05-01-2024 09:55:00
1260,05-01-2024 10:00:00
1261,05-01-2024 10:05:00
1262,05-01-2024 10:10:00
1263,05-01-2024 10:15:00
1264,05-01-2024 10:20:00
1265,05-01-2024 10:25:00
1266,05-01-2024 10:30:00
1267,05-01-2024 10:35:00
1268,05-01-2024 10:40:00
1269,05-01-2024 10:45:00
1270,05-01-2024 10:50:00
1271,05-01-2024 10:55:00
1272,05-01-2024 11:00:00
1273,05-01-2024 11:05:00
1274,05-01-2024 11:10:00
1275,05-01-2024 11:15:00
1276,05-01-2024 11:20:00
1277,05-01-2024 11:25:00
1278,05-01-2024 11:30:00
1279,05-01-2024 11:35:00
1280,05-01-2024 11:40:00
1281,05-01-2024 11:45:00
1282,05-01-2024 11:50:00
1283,05-01-2024 11:55:00
1284,05-01-2024 12:00:00
1285,05-01-2024 12:05:00
1286,05-01-2024 12:10:00
1287,05-01-2024 12:15:00
1288,05-01-2024 12:20:00
1289,05-01-2024 12:25:00
1290,05-01-2024 12:30:00
1291,05-01-2024 12:35:00
1292,05-01-2024 12:40:00
1293,05-01-2024 12:45:00
1294,05-01-2024 12:50:00
1295,05-01-2024 12:55:00
1296,05-01-2024 13:00:00
1297,05-01-2024 13:05:00
1298,05-01-2024 13:10:00
1299,05-01-2024 13:15:00
1300,05-01-2024 13:20:00
1301,05-01-2024 13:25:00
1302,05-01-2024 13:30:00
1303,05-01-2024 13:35:00
1304,05-01-2024 13:40:00
1305,05-01-2024 13:45:00
1306,05-01-2024 13:50:00
1307,05-01-2024 13:55:00
1308,05-01-2024 14:00:00
1309,05-01-2024 14:05:00
1310,05-01-2024 14:10:00
1311,05-01-2024 14:15:00
1312,05-01-2024 14:20:00
1313,05-01-2024 14:25:00
1314,05-01-2024 14:30:00
1315,05-01-2024 14:35:00
1316,05-01-2024 14:40:00
1317,05-01-2024 14:45:00
1318,05-01-2024 14:50:00
1319,05-01-2024 14:55:00
1320,05-01-2024 15:00:00
1321,05-01-2024 15:05:00
1322,05-01-2024 15:10:00
1323,05-01-2024 15:15:00
1324,05-01-2024 15:20:00
1325,05-01-2024 15:25:00
1326,08-01-2024 09:15:00
1327,08-01-2024 09:20:00
1328,08-01-2024 09:25:00
1329,08-01-2024 09:30:00
1330,08-01-2024 09:35:00
1331,08-01-2024 09:40:00
1332,08-01-2024 09:45:00
1333,08-01-2024 09:50:00
1334,08-01-2024 09:55:00
1335,08-01-2024 10:00:00
1336,08-01-2024 10:05:00
1337,08-01-2024 10:10:00
1338,08-01-2024 10:15:00
1339,08-01-2024 10:20:00
1340,08-01-2024 10:25:00
1341,08-01-2024 10:30:00
1342,08-01-2024 10:35:00
1343,08-01-2024 10:40:00
1344,08-01-2024 10:45:00
1345,08-01-2024 10:50:00
1346,08-01-2024 10:55:00
1347,08-01-2024 11:00:00
1348,08-01-2024 11:05:00
1349,08-01-2024 11:10:00
1350,08-01-2024 11:15:00
1351,08-01-2024 11:20:00
1352,08-01-2024 11:25:00
1353,08-01-2024 11:30:00
1354,08-01-2024 11:35:00
1355,08-01-2024 11:40:00
1356,08-01-2024 11:45:00
1357,08-01-2024 11:50:00
1358,08-01-2024 11:55:00
1359,08-01-2024 12:00:00
1360,08-01-2024 12:05:00
1361,08-01-2024 12:10:00
1362,08-01-2024 12:15:00
1363,08-01-2024 12:20:00
1364,08-01-2024 12:25:00
1365,08-01-2024 12:30:00
1366,08-01-2024 12:35:00
1367,08-01-2024 12:40:00
1368,08-01-2024 12:45:00
1369,08-01-2024 12:50:00
1370,08-01-2024 12:55:00
1371,08-01-2024 13:00:00
1372,08-01-2024 13:05:00
1373,08-01-2024 13:10:00
1374,08-01-2024 13:15:00
1375,08-01-2024 13:20:00
1376,08-01-2024 13:25:00
1377,08-01-2024 13:30:00
1378,08-01-2024 13:35:00
1379,08-01-2024 13:40:00
1380,08-01-2024 13:45:00
1381,08-01-2024 13:50:00
1382,08-01-2024 13:55:00
1383,08-01-2024 14:00:00
1384,08-01-2024 14:05:00
1385,08-01-2024 14:10:00
1386,08-01-2024 14:15:00
1387,08-01-2024 14:20:00
1388,08-01-2024 14:25:00
1389,08-01-2024 14:30:00
1390,08-01-2024 14:35:00
1391,08-01-2024 14:40:00
1392,08-01-2024 14:45:00
1393,08-01-2024 14:50:00
1394,08-01-2024 14:55:00
1395,08-01-2024 15:00:00
1396,08-01-2024 15:05:00
1397,08-01-2024 15:10:00
1398,08-01-2024 15:15:00
1399,08-01-2024 15:20:00
1400,08-01-2024 15:25:00
1401,09-01-2024 09:15:00
1402,09-01-2024 09:20:00
1403,09-01-2024 09:25:00
1404,09-01-2024 09:30:00
1405,09-01-2024 09:35:00
1406,09-01-2024 09:40:00
1407,09-01-2024 09:45:00
1408,09-01-2024 09:50:00
1409,09-01-2024 09:55:00
1410,09-01-2024 10:00:00
1411,09-01-2024 10:05:00
1412,09-01-2024 10:10:00
1413,09-01-2024 10:15:00
1414,09-01-2024 10:20:00
1415,09-01-2024 10:25:00
1416,09-01-2024 10:30:00
1417,09-01-2024 10:35:00
1418,09-01-2024 10:40:00
1419,09-01-2024 10:45:00
1420,09-01-2024 10:50:00
1421,09-01-2024 10:55:00
1422,09-01-2024 11:00:00
1423,09-01-2024 11:05:00
1424,09-01-2024 11:10:00
1425,09-01-2024 11:15:00
1426,09-01-2024 11:20:00
1427,09-01-2024 11:25:00
1428,09-01-2024 11:30:00
1429,09-01-2024 11:35:00
1430,09-01-2024 11:40:00
1431,09-01-2024 11:45:00
1432,09-01-2024 11:50:00
1433,09-01-2024 11:55:00
1434,09-01-2024 12:00:00
1435,09-01-2024 12:05:00
1436,09-01-2024 12:10:00
1437,09-01-2024 12:15:00
1438,09-01-2024 12:20:00
1439,09-01-2024 12:25:00
1440,09-01-2024 12:30:00
1441,09-01-2024 12:35:00
1442,09-01-2024 12:40:00
1443,09-01-2024 12:45:00
1444,09-01-2024 12:50:00
1445,09-01-2024 12:55:00
1446,09-01-2024 13:00:00
1447,09-01-2024 13:05:00
1448,09-01-2024 13:10:00
1449,09-01-2024 13:15:00
1450,09-01-2024 13:20:00
1451,09-01-2024 13:25:00
1452,09-01-2024 13:30:00
1453,09-01-2024 13:35:00
1454,09-01-2024 13:40:00
1455,09-01-2024 13:45:00
1456,09-01-2024 13:50:00
1457,09-01-2024 13:55:00
1458,09-01-2024 14:00:00
1459,09-01-2024 14:05:00
1460,09-01-2024 14:10:00
1461,09-01-2024 14:15:00
1462,09-01-2024 14:20:00
1463,09-01-2024 14:25:00
1464,09-01-2024 14:30:00
1465,09-01-2024 14:35:00
1466,09-01-2024 14:40:00
1467,09-01-2024 14:45:00
1468,09-01-2024 14:50:00
1469,09-01-2024 14:55:00
1470,09-01-2024 15:00:00
1471,09-01-2024 15:05:00
1472,09-01-2024 15:10:00
1473,09-01-2024 15:15:00
1474,09-01-2024 15:20:00
1475,09-01-2024 15:25:00
1476,10-01-2024 09:15:00
1477,10-01-2024 09:20:00
1478,10-01-2024 09:25:00
1479,10-01-2024 09:30:00
1480,10-01-2024 09:35:00
1481,10-01-2024 09:40:00
1482,10-01-2024 09:45:00
1483,10-01-2024 09:50:00
1484,10-01-2024 09:55:00
1485,10-01-2024 10:00:00
1486,10-01-2024 10:05:00
1487,10-01-2024 10:10:00
1488,10-01-2024 10:15:00
1489,10-01-2024 10:20:00
1490,10-01-2024 10:25:00
1491,10-01-2024 10:30:00
1492,10-01-2024 10:35:00
1493,10-01-2024 10:40:00
1494,10-01-2024 10:45:00
1495,10-01-2024 10:50:00
1496,10-01-2024 10:55:00
1497,10-01-2024 11:00:00
1498,10-01-2024 11:05:00
1499,10-01-2024 11:10:00
1500,10-01-2024 11:15:00
1501,10-01-2024 11:20:00
1502,10-01-2024 11:25:00
1503,10-01-2024 11:30:00
1504,10-01-2024 11:35:00
1505,10-01-2024 11:40:00
1506,10-01-2024 11:45:00
1507,10-01-2024 11:50:00
1508,10-01-2024 11:55:00
1509,10-01-2024 12:00:00
1510,10-01-2024 12:05:00
1511,10-01-2024 12:10:00
1512,10-01-2024 12:15:00
1513,10-01-2024 12:20:00
1514,10-01-2024 12:25:00
1515,10-01-2024 12:30:00
1516,10-01-2024 12:35:00
1517,10-01-2024 12:40:00
1518,10-01-2024 12:45:00
1519,10-01-2024 12:50:00
1520,10-01-2024 12:55:00
1521,10-01-2024 13:00:00
1522,10-01-2024 13:05:00
1523,10-01-2024 13:10:00
1524,10-01-2024 13:15:00
1525,10-01-2024 13:20:00
1526,10-01-2024 13:25:00
1527,10-01-2024 13:30:00
1528,10-01-2024 13:35:00
1529,10-01-2024 13:40:00
1530,10-01-2024 13:45:00
1531,10-01-2024 13:50:00
1532,10-01-2024 13:55:00
1533,10-01-2024 14:00:00
1534,10-01-2024 14:05:00
1535,10-01-2024 14:10:00
1536,10-01-2024 14:15:00
1537,10-01-2024 14:20:00
1538,10-01-2024 14:25:00
1539,10-01-2024 14:30:00
1540,10-01-2024 14:35:00
1541,10-01-2024 14:40:00
1542,10-01-2024 14:45:00
1543,10-01-2024 14:50:00
1544,10-01-2024 14:55:00
1545,10-01-2024 15:00:00
1546,10-01-2024 15:05:00
1547,10-01-2024 15:10:00
1548,10-01-2024 15:15:00
1549,10-01-2024 15:20:00
1550,10-01-2024 15:25:00
1551,11-01-2024 09:15:00
1552,11-01-2024 09:20:00
1553,11-01-2024 09:25:00
1554,11-01-2024 09:30:00
1555,11-01-2024 09:35:00
1556,11-01-2024 09:40:00
1557,11-01-2024 09:45:00
1558,11-01-2024 09:50:00
1559,11-01-2024 09:55:00
1560,11-01-2024 10:00:00
1561,11-01-2024 10:05:00
1562,11-01-2024 10:10:00
1563,11-01-2024 10:15:00
1564,11-01-2024 10:20:00
1565,11-01-2024 10:25:00
1566,11-01-2024 10:30:00
1567,11-01-2024 10:35:00
1568,11-01-2024 10:40:00
1569,11-01-2024 10:45:00
1570,11-01-2024 10:50:00
1571,11-01-2024 10:55:00
1572,11-01-2024 11:00:00
1573,11-01-2024 11:05:00
1574,11-01-2024 11:10:00
1575,11-01-2024 11:15:00
1576,11-01-2024 11:20:00
1577,11-01-2024 11:25:00
1578,11-01-2024 11:30:00
1579,11-01-2024 11:35:00
1580,11-01-2024 11:40:00
1581,11-01-2024 11:45:00
1582,11-01-2024 11:50:00
1583,11-01-2024 11:55:00
1584,11-01-2024 12:00:00
1585,11-01-2024 12:05:00
1586,11-01-2024 12:10:00
1587,11-01-2024 12:15:00
1588,11-01-2024 12:20:00
1589,11-01-2024 12:25:00
1590,11-01-2024 12:30:00
1591,11-01-2024 12:35:00
1592,11-01-2024 12:40:00
1593,11-01-2024 12:45:00
1594,11-01-2024 12:50:00
1595,11-01-2024 12:55:00
1596,11-01-2024 13:00:00
1597,11-01-2024 13:05:00
1598,11-01-2024 13:10:00
1599,11-01-2024 13:15:00
1600,11-01-2024 13:20:00
1601,11-01-2024 13:25:00
1602,11-01-2024 13:30:00
1603,11-01-2024 13:35:00
1604,11-01-2024 13:40:00
1605,11-01-2024 13:45:00
1606,11-01-2024 13:50:00
1607,11-01-2024 13:55:00
1608,11-01-2024 14:00:00
1609,11-01-2024 14:05:00
1610,11-01-2024 14:10:00
1611,11-01-2024 14:15:00
1612,11-01-2024 14:20:00
1613,11-01-2024 14:25:00
1614,11-01-2024 14:30:00
1615,11-01-2024 14:35:00
1616,11-01-2024 14:40:00
1617,11-01-2024 14:45:00
1618,11-01-2024 14:50:00
1619,11-01-2024 14:55:00
1620,11-01-2024 15:00:00
1621,11-01-2024 15:05:00
1622,11-01-2024 15:10:00
1623,11-01-2024 15:15:00
1624,11-01-2024 15:20:00
1625,11-01-2024 15:25:00
1626,12-01-2024 09:15:00
1627,12-01-2024 09:20:00
1628,12-01-2024 09:25:00
1629,12-01-2024 09:30:00
1630,12-01-2024 09:35:00
1631,12-01-2024 09:40:00
1632,12-01-2024 09:45:00
1633,12-01-2024 09:50:00
1634,12-01-2024 09:55:00
1635,12-01-2024 10:00:00
1636,12-01-2024 10:05:00
1637,12-01-2024 10:10:00
1638,12-01-2024 10:15:00
1639,12-01-2024 10:20:00
1640,12-01-2024 10:25:00
1641,12-01-2024 10:30:00
1642,12-01-2024 10:35:00
1643,12-01-2024 10:40:00
1644,12-01-2024 10:45:00
1645,12-01-2024 10:50:00
1646,12-01-2024 10:55:00
1647,12-01-2024 11:00:00
1648,12-01-2024 11:05:00
1649,12-01-2024 11:10:00
1650,12-01-2024 11:15:00
1651,12-01-2024 11:20:00
1652,12-01-2024 11:25:00
1653,12-01-2024 11:30:00
1654,12-01-2024 11:35:00
1655,12-01-2024 11:40:00
1656,12-01-2024 11:45:00
1657,12-01-2024 11:50:00
1658,12-01-2024 11:55:00
1659,12-01-2024 12:00:00
1660,12-01-2024 12:05:00
1661,12-01-2024 12:10:00
1662,12-01-2024 12:15:00
1663,12-01-2024 12:20:00
1664,12-01-2024 12:25:00
1665,12-01-2024 12:30:00
1666,12-01-2024 12:35:00
1667,12-01-2024 12:40:00
1668,12-01-2024 12:45:00
1669,12-01-2024 12:50:00
1670,12-01-2024 12:55:00
1671,12-01-2024 13:00:00
1672,12-01-2024 13:05:00
1673,12-01-2024 13:10:00
1674,12-01-2024 13:15:00
1675,12-01-2024 13:20:00
1676,12-01-2024 13:25:00
1677,12-01-2024 13:30:00
1678,12-01-2024 13:35:00
1679,12-01-2024 13:40:00
1680,12-01-2024 13:45:00
1681,12-01-2024 13:50:00
1682,12-01-2024 13:55:00
1683,12-01-2024 14:00:00
1684,12-01-2024 14:05:00
1685,12-01-2024 14:10:00
1686,12-01-2024 14:15:00
1687,12-01-2024 14:20:00
1688,12-01-2024 14:25:00
1689,12-01-2024 14:30:00
1690,12-01-2024 14:35:00
1691,12-01-2024 14:40:00
1692,12-01-2024 14:45:00
1693,12-01-2024 14:50:00
1694,12-01-2024 14:55:00
1695,12-01-2024 15:00:00
1696,12-01-2024 15:05:00
1697,12-01-2024 15:10:00
1698,12-01-2024 15:15:00
1699,12-01-2024 15:20:00
1700,12-01-2024 15:25:00
1701,15-01-2024 09:15:00
1702,15-01-2024 09:20:00
1703,15-01-2024 09:25:00
1704,15-01-2024 09:30:00
1705,15-01-2024 09:35:00
1706,15-01-2024 09:40:00
1707,15-01-2024 09:45:00
1708,15-01-2024 09:50:00
1709,15-01-2024 09:55:00
1710,15-01-2024 10:00:00
1711,15-01-2024 10:05:00
1712,15-01-2024 10:10:00
1713,15-01-2024 10:15:00
1714,15-01-2024 10:20:00
1715,15-01-2024 10:25:00
1716,15-01-2024 10:30:00
1717,15-01-2024 10:35:00
1718,15-01-2024 10:40:00
1719,15-01-2024 10:45:00
1720,15-01-2024 10:50:00
1721,15-01-2024 10:55:00
1722,15-01-2024 11:00:00
1723,15-01-2024 11:05:00
1724,15-01-2024 11:10:00
1725,15-01-2024 11:15:00
1726,15-01-2024 11:20:00
1727,15-01-2024 11:25:00
1728,15-01-2024 11:30:00
1729,15-01-2024 11:35:00
1730,15-01-2024 11:40:00
1731,15-01-2024 11:45:00
1732,15-01-2024 11:50:00
1733,15-01-2024 11:55:00
1734,15-01-2024 12:00:00
1735,15-01-2024 12:05:00
1736,15-01-2024 12:10:00
1737,15-01-2024 12:15:00
1738,15-01-2024 12:20:00
1739,15-01-2024 12:25:00
1740,15-01-2024 12:30:00
1741,15-01-2024 12:35:00
1742,15-01-2024 12:40:00
1743,15-01-2024 12:45:00
1744,15-01-2024 12:50:00
1745,15-01-2024 12:55:00
1746,15-01-2024 13:00:00
1747,15-01-2024 13:05:00
1748,15-01-2024 13:10:00
1749,15-01-2024 13:15:00
1750,15-01-2024 13:20:00
1751,15-01-2024 13:25:00
1752,15-01-2024 13:30:00
1753,15-01-2024 13:35:00
1754,15-01-2024 13:40:00
1755,15-01-2024 13:45:00
1756,15-01-2024 13:50:00
1757,15-01-2024 13:55:00
1758,15-01-2024 14:00:00
1759,15-01-2024 14:05:00
1760,15-01-2024 14:10:00
1761,15-01-2024 14:15:00
1762,15-01-2024 14:20:00
1763,15-01-2024 14:25:00
1764,15-01-2024 14:30:00
1765,15-01-2024 14:35:00
1766,15-01-2024 14:40:00
1767,15-01-2024 14:45:00
1768,15-01-2024 14:50:00
1769,15-01-2024 14:55:00
1770,15-01-2024 15:00:00
1771,15-01-2024 15:05:00
1772,15-01-2024 15:10:00
1773,15-01-2024 15:15:00
1774,15-01-2024 15:20:00
1775,15-01-2024 15:25:00
1776,16-01-2024 09:15:00
1777,16-01-2024 09:20:00
1778,16-01-2024 09:25:00
1779,16-01-2024 09:30:00
1780,16-01-2024 09:35:00
1781,16-01-2024 09:40:00
1782,16-01-2024 09:45:00
1783,16-01-2024 09:50:00
1784,16-01-2024 09:55:00
1785,16-01-2024 10:00:00
1786,16-01-2024 10:05:00
1787,16-01-2024 10:10:00
1788,16-01-2024 10:15:00
1789,16-01-2024 10:20:00
1790,16-01-2024 10:25:00
1791,16-01-2024 10:30:00
1792,16-01-2024 10:35:00
1793,16-01-2024 10:40:00
1794,16-01-2024 10:45:00
1795,16-01-2024 10:50:00
1796,16-01-2024 10:55:00
1797,16-01-2024 11:00:00
1798,16-01-2024 11:05:00
1799,16-01-2024 11:10:00
1800,16-01-2024 11:15:00
1801,16-01-2024 11:20:00
1802,16-01-2024 11:25:00
1803,16-01-2024 11:30:00
1804,16-01-2024 11:35:00
1805,16-01-2024 11:40:00
1806,16-01-2024 11:45:00
1807,16-01-2024 11:50:00
1808,16-01-2024 11:55:00
1809,16-01-2024 12:00:00
1810,16-01-2024 12:05:00
